date,state,cases,deaths,fips
2020-04-17,RR,201,3,14
2020-04-17,RS,831,24,43
2020-04-17,SC,962,31,42
2020-04-17,SE,58,4,28
2020-04-17,SP,12841,928,35
2020-04-17,TO,32,1,17
2020-04-16,AC,115,5,12
2020-04-16,AL,89,5,27
2020-04-16,AM,1719,124,13
2020-04-16,AP,362,10,16
2020-04-16,BA,967,34,29
2020-04-16,CE,2412,135,23
2020-04-16,DF,727,20,53
2020-04-16,ES,935,28,32
2020-04-16,GO,318,16,52
2020-04-16,MA,797,40,21
2020-04-16,MG,958,33,31
2020-04-16,MS,131,5,50
2020-04-16,MT,156,5,51
2020-04-16,PA,557,26,15
2020-04-16,PB,195,26,25
2020-04-16,PE,1683,160,26
2020-04-16,PI,102,8,22
2020-04-16,PR,845,43,41
2020-04-16,RJ,3944,301,33
2020-04-16,RN,463,23,24
2020-04-16,RO,92,3,11
2020-04-16,RR,164,3,14
2020-04-16,RS,792,21,43
2020-04-16,SC,926,30,42
2020-04-16,SE,53,4,28
2020-04-16,SP,11568,853,35
2020-04-16,TO,31,1,17
2020-04-15,AC,101,4,12
2020-04-15,AL,83,5,27
2020-04-15,AM,1554,106,13
2020-04-15,AP,342,7,16
2020-04-15,BA,884,28,29
2020-04-15,CE,2291,124,23
2020-04-15,DF,688,17,53
2020-04-15,ES,734,21,32
2020-04-15,GO,304,15,52
2020-04-15,MA,695,37,21
2020-04-15,MG,903,30,31
2020-04-15,MS,121,4,50
2020-04-15,MT,151,4,51
2020-04-15,PA,487,21,15
2020-04-15,PB,165,24,25
2020-04-15,PE,1484,143,26
2020-04-15,PI,91,8,22
2020-04-15,PR,816,41,41
2020-04-15,RJ,3743,265,33
2020-04-15,RN,400,20,24
2020-04-15,RO,73,2,11
2020-04-15,RR,142,3,14
2020-04-15,RS,762,19,43
2020-04-15,SC,884,29,42
2020-04-15,SE,48,4,28
2020-04-15,SP,11043,778,35
2020-04-15,TO,29,1,17
2020-04-14,AC,99,3,12
2020-04-14,AL,72,4,27
2020-04-14,AM,1484,90,13
2020-04-14,AP,308,7,16
2020-04-14,BA,776,26,29
2020-04-14,CE,2070,111,23
2020-04-14,DF,651,17,53
2020-04-14,ES,557,18,32
2020-04-14,GO,284,15,52
2020-04-14,MA,630,34,21
2020-04-14,MG,884,27,31
2020-04-14,MS,115,4,50
2020-04-14,MT,138,4,51
2020-04-14,PA,384,21,15
2020-04-14,PB,152,21,25
2020-04-14,PE,1284,115,26
2020-04-14,PI,75,8,22
2020-04-14,PR,803,39,41
2020-04-14,RJ,3410,224,33
2020-04-14,RN,399,19,24
2020-04-14,RO,69,2,11
2020-04-14,RR,114,3,14
2020-04-14,RS,720,18,43
2020-04-14,SC,853,28,42
2020-04-14,SE,46,4,28
2020-04-14,SP,9371,695,35
2020-04-14,TO,27,0,17
2020-04-13,AC,90,3,12
2020-04-13,AL,58,4,27
2020-04-13,AM,1275,71,13
2020-04-13,AP,244,6,16
2020-04-13,BA,723,22,29
2020-04-13,CE,1935,101,23
2020-04-13,DF,641,15,53
2020-04-13,ES,463,17,32
2020-04-13,GO,233,15,52
2020-04-13,MA,478,32,21
2020-04-13,MG,815,23,31
2020-04-13,MS,113,4,50
2020-04-13,MT,134,4,51
2020-04-13,PA,310,14,15
2020-04-13,PB,136,16,25
2020-04-13,PE,1154,102,26
2020-04-13,PI,58,8,22
2020-04-13,PR,768,33,41
2020-04-13,RJ,3221,182,33
2020-04-13,RN,376,18,24
2020-04-13,RR,113,3,14
2020-04-13,RS,685,17,43
2020-04-13,SC,826,26,42
2020-04-13,SE,45,4,28
2020-04-13,SP,8895,608,35
2020-04-13,TO,26,0,17
2020-04-12,AC,77,2,12
2020-04-12,AL,48,3,27
2020-04-12,AM,1206,62,13
2020-04-12,AP,237,5,16
2020-04-12,BA,674,21,29
2020-04-12,CE,1747,76,23
2020-04-12,DF,618,14,53
2020-04-12,ES,430,14,32
2020-04-12,GO,229,14,52
2020-04-12,MA,445,27,21
2020-04-12,MG,806,20,31
2020-04-12,MS,101,2,50
2020-04-12,MT,123,3,51
2020-04-12,PA,259,14,15
2020-04-12,PB,111,13,25
2020-04-12,PE,960,85,26
2020-04-12,PI,51,7,22
2020-04-12,PR,750,31,41
2020-04-12,RJ,2855,170,33
2020-04-12,RN,339,17,24
2020-04-12,RO,42,2,11
2020-04-12,RR,83,3,14
2020-04-12,RS,664,16,43
2020-04-12,SC,776,24,42
2020-04-12,SP,8755,588,35
2020-04-12,TO,26,0,17
2020-04-11,AC,72,2,12
2020-04-11,AL,48,3,27
2020-04-11,AM,1049,53,13
2020-04-11,AP,193,5,16
2020-04-11,BA,640,21,29
2020-04-11,CE,1668,74,23
2020-04-11,DF,592,14,53
2020-04-11,ES,383,9,32
2020-04-11,GO,209,10,52
2020-04-11,MA,398,24,21
2020-04-11,MG,750,17,31
2020-04-11,MS,100,2,50
2020-04-11,MT,121,3,51
2020-04-11,PA,237,11,15
2020-04-11,PB,101,13,25
2020-04-11,PE,816,72,26
2020-04-11,PI,44,7,22
2020-04-11,PR,688,27,41
2020-04-11,RJ,2607,155,33
2020-04-11,RN,289,13,24
2020-04-11,RO,34,2,11
2020-04-11,RR,79,3,14
2020-04-11,RS,653,16,43
2020-04-11,SC,732,21,42
2020-04-11,SE,44,4,28
2020-04-11,SP,8419,560,35
2020-04-11,TO,25,0,17
2020-04-10,AC,70,2,12
2020-04-10,AL,45,3,27
2020-04-10,AM,981,50,13
2020-04-10,AP,166,2,16
2020-04-10,BA,616,19,29
2020-04-10,CE,1558,67,23
2020-04-10,DF,556,14,53
2020-04-10,ES,349,8,32
2020-04-10,GO,191,8,52
2020-04-10,MA,344,21,21
2020-04-10,MG,698,17,31
2020-04-10,MS,97,2,50
2020-04-10,MT,112,2,51
2020-04-10,PA,217,9,15
2020-04-10,PB,85,11,25
2020-04-10,PE,684,65,26
2020-04-10,PI,41,7,22
2020-04-10,PR,655,26,41
2020-04-10,RJ,2464,147,33
2020-04-10,RN,263,11,24
2020-04-10,RO,32,2,11
2020-04-10,RR,75,3,14
2020-04-10,RS,640,15,43
2020-04-10,SC,717,18,42
2020-04-10,SE,42,4,28
2020-04-10,SP,8216,540,35
2020-04-10,TO,23,0,17
2020-04-09,AC,62,2,12
2020-04-09,AL,37,3,27
2020-04-09,AM,899,40,13
2020-04-09,AP,110,2,16
2020-04-09,BA,568,19,29
2020-04-09,CE,1445,57,23
2020-04-09,DF,527,13,53
2020-04-09,ES,300,7,32
2020-04-09,GO,179,7,52
2020-04-09,MA,293,16,21
2020-04-09,MG,655,15,31
2020-04-09,MS,89,2,50
2020-04-09,MT,108,2,51
2020-04-09,PA,169,7,15
2020-04-09,PB,79,11,25
2020-04-09,PE,555,56,26
2020-04-09,PI,40,7,22
2020-04-09,PR,621,24,41
2020-04-09,RJ,2216,122,33
2020-04-09,RO,28,2,11
2020-04-09,RR,63,2,14
2020-04-09,RS,636,14,43
2020-04-09,SC,693,18,42
2020-04-09,SE,40,4,28
2020-04-09,SP,7480,496,35
2020-04-09,TO,23,0,17
2020-04-08,AC,58,2,12
2020-04-08,AL,37,3,27
2020-04-08,AM,804,30,13
2020-04-08,AP,107,2,16
2020-04-08,BA,515,18,29
2020-04-08,CE,1394,57,23
2020-04-08,DF,509,12,53
2020-04-08,ES,273,6,32
2020-04-08,GO,159,7,52
2020-04-08,MA,272,12,21
2020-04-08,MG,614,14,31
2020-04-08,MS,85,2,50
2020-04-08,MT,90,1,51
2020-04-08,PA,165,6,15
2020-04-08,PB,55,7,25
2020-04-08,PE,401,46,26
2020-04-08,PI,38,6,22
2020-04-08,PR,550,17,41
2020-04-08,RJ,1938,106,33
2020-04-08,RN,261,11,24
2020-04-08,RO,26,1,11
2020-04-08,RR,52,1,14
2020-04-08,RS,581,10,43
2020-04-08,SC,501,17,42
2020-04-08,SE,39,4,28
2020-04-08,SP,6708,428,35
2020-04-08,TO,23,0,17
2020-04-07,AC,50,2,12
2020-04-07,AL,34,2,27
2020-04-07,AM,636,23,13
2020-04-07,AP,51,2,16
2020-04-07,BA,462,14,29
2020-04-07,CE,1188,40,23
2020-04-07,DF,503,12,53
2020-04-07,ES,227,6,32
2020-04-07,GO,133,5,52
2020-04-07,MA,229,11,21
2020-04-07,MG,559,11,31
2020-04-07,MS,80,2,50
2020-04-07,MT,78,1,51
2020-04-07,PA,154,5,15
2020-04-07,PB,41,4,25
2020-04-07,PE,352,34,26
2020-04-07,PI,31,5,22
2020-04-07,PR,511,15,41
2020-04-07,RJ,1688,89,33
2020-04-07,RN,254,8,24
2020-04-07,RO,23,1,11
2020-04-07,RR,49,1,14
2020-04-07,RS,555,8,43
2020-04-07,SC,457,15,42
2020-04-07,SE,36,4,28
2020-04-07,SP,5682,371,35
2020-04-07,TO,19,0,17
2020-04-06,AC,50,1,12
2020-04-06,AL,31,2,27
2020-04-06,AM,532,19,13
2020-04-06,AP,39,2,16
2020-04-06,BA,437,10,29
2020-04-06,CE,1045,35,23
2020-04-06,DF,485,10,53
2020-04-06,ES,209,6,32
2020-04-06,GO,119,5,52
2020-04-06,MA,171,4,21
2020-04-06,MG,525,9,31
2020-04-06,MS,66,1,50
2020-04-06,MT,76,1,51
2020-04-06,PA,123,5,15
2020-04-06,PB,36,4,25
2020-04-06,PE,223,30,26
2020-04-06,PI,26,4,22
2020-04-06,PR,466,14,41
2020-04-06,RJ,1461,71,33
2020-04-06,RO,18,1,11
2020-04-06,RR,42,1,14
2020-04-06,RS,501,8,43
2020-04-06,SC,417,11,42
2020-04-06,SE,32,4,28
2020-04-06,SP,4866,304,35
2020-04-06,TO,19,0,17
2020-04-05,AC,48,0,12
2020-04-05,AL,28,2,27
2020-04-05,AM,417,15,13
2020-04-05,AP,32,1,16
2020-04-05,BA,401,9,29
2020-04-05,CE,960,35,23
2020-04-05,DF,468,7,53
2020-04-05,ES,194,6,32
2020-04-05,GO,115,3,52
2020-04-05,MA,132,2,21
2020-04-05,MG,498,6,31
2020-04-05,MS,65,1,50
2020-04-05,MT,60,1,51
2020-04-05,PA,86,1,15
2020-04-05,PB,35,4,25
2020-04-05,PE,201,21,26
2020-04-05,PI,24,4,22
2020-04-05,PR,445,10,41
2020-04-05,RJ,1394,64,33
2020-04-05,RN,246,7,24
2020-04-05,RO,14,1,11
2020-04-05,RR,42,1,14
2020-04-05,RS,468,7,43
2020-04-05,SC,379,10,42
2020-04-05,SP,4620,275,35
2020-04-05,TO,17,0,17
2020-04-04,AC,46,0,12
2020-04-04,AL,23,2,27
2020-04-04,AM,311,12,13
2020-04-04,AP,29,1,16
2020-04-04,BA,336,7,29
2020-04-04,CE,745,23,23
2020-04-04,DF,456,7,53
2020-04-04,ES,166,6,32
2020-04-04,GO,103,2,52
2020-04-04,MA,95,2,21
2020-04-04,MG,430,6,31
2020-04-04,MS,62,1,50
2020-04-04,MT,60,1,51
2020-04-04,PA,82,1,15
2020-04-04,PB,34,3,25
2020-04-04,PE,176,14,26
2020-04-04,PI,24,4,22
2020-04-04,PR,401,7,41
2020-04-04,RJ,1246,58,33
2020-04-04,RN,215,6,24
2020-04-04,RO,11,1,11
2020-04-04,RR,42,1,14
2020-04-04,RS,418,7,43
2020-04-04,SC,356,10,42
2020-04-04,SE,32,3,28
2020-04-04,SP,4466,260,35
2020-04-04,TO,16,0,17
2020-04-03,AC,46,0,12
2020-04-03,AL,23,2,27
2020-04-03,AM,260,7,13
2020-04-03,AP,19,0,16
2020-04-03,BA,290,6,29
2020-04-03,CE,658,22,23
2020-04-03,DF,419,6,53
2020-04-03,ES,153,5,32
2020-04-03,GO,88,2,52
2020-04-03,MA,87,1,21
2020-04-03,MG,397,6,31
2020-04-03,MS,60,1,50
2020-04-03,MT,44,1,51
2020-04-03,PA,75,1,15
2020-04-03,PB,32,1,25
2020-04-03,PE,136,10,26
2020-04-03,PI,22,4,22
2020-04-03,PR,307,5,41
2020-04-03,RJ,1074,47,33
2020-04-03,RN,176,4,24
2020-04-03,RO,10,1,11
2020-04-03,RR,37,1,14
2020-04-03,RS,410,6,43
2020-04-03,SC,301,5,42
2020-04-03,SE,27,2,28
2020-04-03,SP,4048,219,35
2020-04-03,TO,13,0,17
2020-04-02,AC,45,0,12
2020-04-02,AL,18,1,27
2020-04-02,AM,229,3,13
2020-04-02,AP,12,0,16
2020-04-02,BA,267,3,29
2020-04-02,CE,563,21,23
2020-04-02,DF,400,5,53
2020-04-02,ES,139,2,32
2020-04-02,GO,73,1,52
2020-04-02,MA,80,1,21
2020-04-02,MG,370,4,31
2020-04-02,MS,53,1,50
2020-04-02,MT,41,0,51
2020-04-02,PA,49,1,15
2020-04-02,PB,29,1,25
2020-04-02,PE,106,9,26
2020-04-02,PI,19,4,22
2020-04-02,PR,258,4,41
2020-04-02,RJ,992,41,33
2020-04-02,RN,106,2,24
2020-04-02,RO,10,1,11
2020-04-02,RR,30,0,14
2020-04-02,RS,386,5,43
2020-04-02,SC,281,5,42
2020-04-02,SE,24,2,28
2020-04-02,SP,3506,188,35
2020-04-02,TO,12,0,17
2020-04-01,AC,43,0,12
2020-04-01,AL,18,1,27
2020-04-01,AM,200,3,13
2020-04-01,AP,11,0,16
2020-04-01,BA,246,2,29
2020-04-01,CE,445,9,23
2020-04-01,DF,370,4,53
2020-04-01,ES,120,0,32
2020-04-01,GO,73,1,52
2020-04-01,MA,70,1,21
2020-04-01,MG,314,3,31
2020-04-01,MS,51,1,50
2020-04-01,MT,28,0,51
2020-04-01,PA,41,1,15
2020-04-01,PB,21,1,25
2020-04-01,PE,95,8,26
2020-04-01,PI,19,4,22
2020-04-01,PR,229,3,41
2020-04-01,RJ,832,28,33
2020-04-01,RN,92,2,24
2020-04-01,RO,9,1,11
2020-04-01,RR,26,0,14
2020-04-01,RS,316,5,43
2020-04-01,SC,247,2,42
2020-04-01,SE,22,0,28
2020-04-01,SP,2981,164,35
2020-04-01,TO,12,0,17
2020-03-31,AC,42,0,12
2020-03-31,AL,18,1,27
2020-03-31,AM,175,3,13
2020-03-31,AP,10,0,16
2020-03-31,BA,217,2,29
2020-03-31,CE,401,7,23
2020-03-31,DF,333,3,53
2020-03-31,ES,97,0,32
2020-03-31,GO,65,1,52
2020-03-31,MA,51,1,21
2020-03-31,MG,275,2,31
2020-03-31,MS,48,1,50
2020-03-31,MT,25,0,51
2020-03-31,PA,34,0,15
2020-03-31,PB,18,1,25
2020-03-31,PE,87,6,26
2020-03-31,PI,18,4,22
2020-03-31,PR,185,3,41
2020-03-31,RJ,708,23,33
2020-03-31,RN,82,1,24
2020-03-31,RO,9,1,11
2020-03-31,RR,16,0,14
2020-03-31,RS,305,4,43
2020-03-31,SC,235,2,42
2020-03-31,SE,19,0,28
2020-03-31,SP,2339,136,35
2020-03-31,TO,12,0,17
2020-03-30,AC,41,0,12
2020-03-30,AL,17,0,27
2020-03-30,AM,151,2,13
2020-03-30,AP,8,0,16
2020-03-30,BA,176,2,29
2020-03-30,CE,382,5,23
2020-03-30,DF,312,2,53
2020-03-30,ES,85,0,32
2020-03-30,GO,60,1,52
2020-03-30,MA,30,1,21
2020-03-30,MG,261,1,31
2020-03-30,MS,44,0,50
2020-03-30,MT,18,0,51
2020-03-30,PA,26,0,15
2020-03-30,PB,17,0,25
2020-03-30,PE,77,6,26
2020-03-30,PI,18,4,22
2020-03-30,PR,160,3,41
2020-03-30,RJ,657,18,33
2020-03-30,RN,77,1,24
2020-03-30,RO,8,1,11
2020-03-30,RR,16,0,14
2020-03-30,RS,254,4,43
2020-03-30,SC,219,2,42
2020-03-30,SE,18,0,28
2020-03-30,SP,1517,113,35
2020-03-30,TO,11,0,17
2020-03-29,AC,34,0,12
2020-03-29,AL,17,0,27
2020-03-29,AM,140,1,13
2020-03-29,AP,8,0,16
2020-03-29,BA,156,1,29
2020-03-29,CE,359,5,23
2020-03-29,DF,298,1,53
2020-03-29,ES,72,0,32
2020-03-29,GO,56,1,52
2020-03-29,MA,21,1,21
2020-03-29,MG,231,0,31
2020-03-29,MS,36,0,50
2020-03-29,PA,20,0,15
2020-03-29,PB,14,0,25
2020-03-29,PE,73,5,26
2020-03-29,PR,152,2,41
2020-03-29,RJ,600,17,33
2020-03-29,RO,6,0,11
2020-03-29,RR,16,0,14
2020-03-29,RS,230,2,43
2020-03-29,SC,197,1,42
2020-03-29,SP,1451,98,35
2020-03-29,TO,10,0,17
2020-03-28,AC,25,0,12
2020-03-28,AL,14,0,27
2020-03-28,AM,111,1,13
2020-03-28,AP,4,0,16
2020-03-28,BA,127,0,29
2020-03-28,CE,322,4,23
2020-03-28,DF,260,0,53
2020-03-28,ES,61,0,32
2020-03-28,GO,56,1,52
2020-03-28,MA,15,0,21
2020-03-28,MG,205,0,31
2020-03-28,MS,31,0,50
2020-03-28,PA,18,0,15
2020-03-28,PB,14,0,25
2020-03-28,PE,68,5,26
2020-03-28,PI,11,1,22
2020-03-28,PR,137,2,41
2020-03-28,RJ,558,13,33
2020-03-28,RN,68,1,24
2020-03-28,RO,6,0,11
2020-03-28,RR,16,0,14
2020-03-28,RS,200,2,43
2020-03-28,SC,184,1,42
2020-03-28,SP,1406,84,35
2020-03-28,TO,9,0,17
2020-03-27,AC,25,0,12
2020-03-27,AL,12,0,27
2020-03-27,AM,81,1,13
2020-03-27,AP,3,0,16
2020-03-27,BA,123,0,29
2020-03-27,CE,282,3,23
2020-03-27,DF,241,0,53
2020-03-27,ES,54,0,32
2020-03-27,GO,49,1,52
2020-03-27,MA,13,0,21
2020-03-27,MG,189,0,31
2020-03-27,MS,28,0,50
2020-03-27,MT,11,0,51
2020-03-27,PA,16,0,15
2020-03-27,PB,10,0,25
2020-03-27,PE,57,4,26
2020-03-27,PI,10,1,22
2020-03-27,PR,125,2,41
2020-03-27,RJ,493,10,33
2020-03-27,RN,28,0,24
2020-03-27,RO,6,0,11
2020-03-27,RR,12,0,14
2020-03-27,RS,197,2,43
2020-03-27,SC,163,1,42
2020-03-27,SE,16,0,28
2020-03-27,SP,1223,68,35
2020-03-27,TO,9,0,17
2020-03-26,AC,23,0,12
2020-03-26,AL,11,0,27
2020-03-26,AM,67,1,13
2020-03-26,AP,2,0,16
2020-03-26,BA,108,0,29
2020-03-26,CE,237,3,23
2020-03-26,DF,201,0,53
2020-03-26,ES,48,0,32
2020-03-26,GO,38,1,52
2020-03-26,MA,10,0,21
2020-03-26,MG,153,0,31
2020-03-26,MS,25,0,50
2020-03-26,MT,11,0,51
2020-03-26,PA,13,0,15
2020-03-26,PB,6,0,25
2020-03-26,PE,48,3,26
2020-03-26,PI,9,0,22
2020-03-26,PR,106,0,41
2020-03-26,RJ,421,9,33
2020-03-26,RN,19,0,24
2020-03-26,RO,6,0,11
2020-03-26,RR,10,0,14
2020-03-26,RS,190,1,43
2020-03-26,SC,149,1,42
2020-03-26,SP,1052,58,35
2020-03-26,TO,8,0,17
2020-03-25,AC,23,0,12
2020-03-25,AL,11,0,27
2020-03-25,AM,54,1,13
2020-03-25,AP,2,0,16
2020-03-25,BA,91,0,29
2020-03-25,CE,211,0,23
2020-03-25,DF,195,0,53
2020-03-25,ES,40,0,32
2020-03-25,GO,35,0,52
2020-03-25,MA,8,0,21
2020-03-25,MG,133,0,31
2020-03-25,MS,24,0,50
2020-03-25,MT,9,0,51
2020-03-25,PA,7,0,15
2020-03-25,PB,5,0,25
2020-03-25,PE,46,1,26
2020-03-25,PI,8,0,22
2020-03-25,PR,97,0,41
2020-03-25,RJ,370,8,33
2020-03-25,RN,14,0,24
2020-03-25,RO,5,0,11
2020-03-25,RR,8,0,14
2020-03-25,RS,162,1,43
2020-03-25,SC,122,0,42
2020-03-25,SE,16,0,28
2020-03-25,SP,862,48,35
2020-03-25,TO,7,0,17
2020-03-24,AC,21,0,12
2020-03-24,AL,10,0,27
2020-03-24,AM,47,1,13
2020-03-24,AP,1,0,16
2020-03-24,BA,79,0,29
2020-03-24,CE,185,0,23
2020-03-24,DF,161,0,53
2020-03-24,ES,40,0,32
2020-03-24,GO,29,0,52
2020-03-24,MA,8,0,21
2020-03-24,MG,130,0,31
2020-03-24,MS,24,0,50
2020-03-24,MT,7,0,51
2020-03-24,PA,5,0,15
2020-03-24,PB,3,0,25
2020-03-24,PE,42,0,26
2020-03-24,PI,8,0,22
2020-03-24,PR,70,0,41
2020-03-24,RJ,305,6,33
2020-03-24,RN,14,0,24
2020-03-24,RO,5,0,11
2020-03-24,RR,8,0,14
2020-03-24,RS,112,0,43
2020-03-24,SC,109,0,42
2020-03-24,SE,15,0,28
2020-03-24,SP,810,40,35
2020-03-24,TO,7,0,17
2020-03-23,AC,17,0,12
2020-03-23,AL,8,0,27
2020-03-23,AM,32,0,13
2020-03-23,AP,1,0,16
2020-03-23,BA,63,0,29
2020-03-23,CE,164,0,23
2020-03-23,DF,138,0,53
2020-03-23,ES,33,0,32
2020-03-23,GO,23,0,52
2020-03-23,MA,8,0,21
2020-03-23,MG,128,0,31
2020-03-23,MS,21,0,50
2020-03-23,MT,6,0,51
2020-03-23,PA,5,0,15
2020-03-23,PB,2,0,25
2020-03-23,PE,42,0,26
2020-03-23,PI,6,0,22
2020-03-23,PR,60,0,41
2020-03-23,RJ,233,4,33
2020-03-23,RR,2,0,14
2020-03-23,RS,96,0,43
2020-03-23,SC,86,0,42
2020-03-23,SP,745,30,35
2020-03-23,TO,7,0,17
2020-03-22,AC,11,0,12
2020-03-22,AL,7,0,27
2020-03-22,AM,26,0,13
2020-03-22,AP,1,0,16
2020-03-22,BA,55,0,29
2020-03-22,CE,125,0,23
2020-03-22,DF,117,0,53
2020-03-22,ES,26,0,32
2020-03-22,GO,21,0,52
2020-03-22,MA,2,0,21
2020-03-22,MG,83,0,31
2020-03-22,MS,21,0,50
2020-03-22,MT,2,0,51
2020-03-22,PA,4,0,15
2020-03-22,PB,1,0,25
2020-03-22,PE,37,0,26
2020-03-22,PI,6,0,22
2020-03-22,PR,54,0,41
2020-03-22,RJ,186,3,33
2020-03-22,RN,13,0,24
2020-03-22,RO,3,0,11
2020-03-22,RR,2,0,14
2020-03-22,RS,77,0,43
2020-03-22,SC,68,0,42
2020-03-22,SP,631,22,35
2020-03-22,TO,5,0,17
2020-03-21,AC,11,0,12
2020-03-21,AL,7,0,27
2020-03-21,AM,11,0,13
2020-03-21,AP,1,0,16
2020-03-21,BA,41,0,29
2020-03-21,CE,84,0,23
2020-03-21,DF,108,0,53
2020-03-21,ES,26,0,32
2020-03-21,GO,19,0,52
2020-03-21,MA,2,0,21
2020-03-21,MG,55,0,31
2020-03-21,MS,16,0,50
2020-03-21,PA,2,0,15
2020-03-21,PB,1,0,25
2020-03-21,PE,33,0,26
2020-03-21,PI,4,0,22
2020-03-21,PR,43,0,41
2020-03-21,RJ,119,3,33
2020-03-21,RN,9,0,24
2020-03-21,RO,3,0,11
2020-03-21,RR,2,0,14
2020-03-21,RS,69,0,43
2020-03-21,SC,57,0,42
2020-03-21,SE,10,0,28
2020-03-21,SP,396,15,35
2020-03-21,TO,2,0,17
2020-03-20,AC,7,0,12
2020-03-20,AL,6,0,27
2020-03-20,AM,7,0,13
2020-03-20,AP,1,0,16
2020-03-20,BA,34,0,29
2020-03-20,CE,68,0,23
2020-03-20,DF,87,0,53
2020-03-20,ES,16,0,32
2020-03-20,GO,18,0,52
2020-03-20,MA,1,0,21
2020-03-20,MG,38,0,31
2020-03-20,MS,12,0,50
2020-03-20,MT,1,0,51
2020-03-20,PA,2,0,15
2020-03-20,PB,1,0,25
2020-03-20,PE,31,0,26
2020-03-20,PI,4,0,22
2020-03-20,PR,36,0,41
2020-03-20,RN,6,0,24
2020-03-20,RO,1,0,11
2020-03-20,RS,43,0,43
2020-03-20,SC,40,0,42
2020-03-20,SE,7,0,28
2020-03-20,SP,396,9,35
2020-03-20,TO,1,0,17
2020-03-19,AC,4,0,12
2020-03-19,AL,4,0,27
2020-03-19,AM,3,0,13
2020-03-19,BA,31,0,29
2020-03-19,CE,24,0,23
2020-03-19,DF,42,0,53
2020-03-19,ES,13,0,32
2020-03-19,GO,15,0,52
2020-03-19,MG,29,0,31
2020-03-19,MS,9,0,50
2020-03-19,PA,1,0,15
2020-03-19,PB,1,0,25
2020-03-19,PE,28,0,26
2020-03-19,PI,3,0,22
2020-03-19,PR,23,0,41
2020-03-19,RJ,66,2,33
2020-03-19,RS,31,0,43
2020-03-19,SC,21,0,42
2020-03-19,SP,286,5,35
2020-03-19,TO,1,0,17
2020-03-18,AC,3,0,12
2020-03-18,AL,1,0,27
2020-03-18,AM,2,0,13
2020-03-18,BA,27,0,29
2020-03-18,CE,19,0,23
2020-03-18,DF,34,0,53
2020-03-18,ES,11,0,32
2020-03-18,GO,12,0,52
2020-03-18,MG,19,0,31
2020-03-18,MS,7,0,50
2020-03-18,PA,1,0,15
2020-03-18,PB,1,0,25
2020-03-18,PE,19,0,26
2020-03-18,PR,14,0,41
2020-03-18,RJ,63,0,33
2020-03-18,RN,1,0,24
2020-03-18,RS,19,0,43
2020-03-18,SC,14,0,42
2020-03-18,SE,6,0,28
2020-03-18,SP,240,3,35
2020-03-18,TO,1,0,17
2020-03-17,AC,3,0,12
2020-03-17,AL,1,0,27
2020-03-17,BA,14,0,29
2020-03-17,CE,10,0,23
2020-03-17,ES,8,0,32
2020-03-17,GO,10,0,52
2020-03-17,MG,14,0,31
2020-03-17,MS,6,0,50
2020-03-17,PB,0,0,25
2020-03-17,PE,18,0,26
2020-03-17,PR,12,0,41
2020-03-17,SC,7,0,42
2020-03-17,SP,164,1,35
2020-03-16,AL,1,0,27
2020-03-16,BA,10,0,29
2020-03-16,CE,9,0,23
2020-03-16,DF,19,0,53
2020-03-16,ES,8,0,32
2020-03-16,GO,9,0,52
2020-03-16,MG,6,0,31
2020-03-16,MS,4,0,50
2020-03-16,PB,0,0,25
2020-03-16,PE,8,0,26
2020-03-16,PR,6,0,41
2020-03-16,RJ,25,0,33
2020-03-16,RN,1,0,24
2020-03-16,RS,8,0,43
2020-03-16,SC,7,0,42
2020-03-16,SE,5,0,28
2020-03-16,SP,152,0,35
2020-03-15,BA,9,0,29
2020-03-15,DF,14,0,53
2020-03-15,ES,4,0,32
2020-03-15,GO,4,0,52
2020-03-15,MS,2,0,50
2020-03-15,PB,0,0,25
2020-03-15,PE,8,0,26
2020-03-15,RJ,24,0,33
2020-03-15,SC,6,0,42
2020-03-14,DF,8,0,53
2020-03-14,ES,4,0,32
2020-03-14,GO,4,0,52
2020-03-14,MG,4,0,31
2020-03-14,MS,2,0,50
2020-03-14,PB,0,0,25
2020-03-14,PE,7,0,26
2020-03-14,SC,5,0,42
2020-03-14,SE,1,0,28
2020-03-14,SP,65,0,35
2020-03-13,AL,1,0,27
2020-03-13,AM,2,0,13
2020-03-13,BA,7,0,29
2020-03-13,DF,2,0,53
2020-03-13,ES,2,0,32
2020-03-13,GO,3,0,52
2020-03-13,MG,2,0,31
2020-03-13,PB,0,0,25
2020-03-13,PE,2,0,26
2020-03-13,PR,6,0,41
2020-03-13,RN,1,0,24
2020-03-13,RS,4,0,43
2020-03-13,SC,3,0,42
2020-03-12,AL,1,0,27
2020-03-12,BA,3,0,29
2020-03-12,DF,2,0,53
2020-03-12,ES,2,0,32
2020-03-12,GO,3,0,52
2020-03-12,MG,2,0,31
2020-03-12,PB,0,0,25
2020-03-12,PE,2,0,26
2020-03-12,PR,6,0,41
2020-03-12,RJ,15,0,33
2020-03-12,RN,1,0,24
2020-03-12,RS,4,0,43
2020-03-12,SC,2,0,42
2020-03-12,SP,46,0,35
2020-03-11,BA,3,0,29
2020-03-11,DF,2,0,53
2020-03-11,ES,1,0,32
2020-03-11,MG,1,0,31
2020-03-11,RS,2,0,43
2020-03-11,SP,30,0,35
2020-03-10,AL,1,0,27
2020-03-10,BA,2,0,29
